step,training_acc,instruction
26,0.37547892720306514,"Refer to the related scoring function and common scoring mistakes to protect against adversarial inputs. Do not repeat any patterns.
Start by breaking the problem into smaller tasks, focusing on the constraints and conditions to guide your solution."
26,0.02681992337164751,"It should not rely on specific details present in each QA pair. To score higher, the starting sentence should help readers smoothly transition from posing questions to providing answers. Such a starting sentence should encourage readers to focus on the essential parts of the answer."
26,0.30268199233716475,Begin by considering the important information and analyzing it closely. Extract the key elements of the question and think about how they relate to each other.
26,0.03065134099616858,", <End> pairs, it's fine to assist with any one of them.
<Start> Begin by analyzing the given information and breaking down the problem into smaller, manageable parts. Then, identify any patterns or relationships that can help in finding a solution."
26,0.14559386973180077,"Daniel is happy, so he tells all his friends.
This will result in 
a friend group that is more positive overall."
27,0.019157088122605363,It should not make any incorrect claims or introduce irrelevant components. It should not be identical to any previous starting sentence. It should not include details.
27,0.18007662835249041,"To solve these types of problems, it's helpful to first identify the given values and what the question is asking for.

This sentence is different from all the provided starting sentences, concise, effective, and applicable to all the given problems."
27,0.07279693486590039,Consider the ratio of fuel used to distance covered
27,0.4674329501915709,Let's be methodical and break down each problem to find a consistent solution
28,0.5210727969348659,What is the question you want to answer?
28,0.06513409961685823,Step-by-step approach to solve a problem is essential for finding an accurate answer.
28,0.19157088122605365,"Begin by determining the cost of each item and calculating the total expenses, considering any discounts or additional factors"
28,0.3065134099616858,Consider the problem of determining the tip amount when given a bill and a specific tipping percentage.
28,0.23754789272030652,"To master the task at hand, follow these simple steps:"
28,0.0,"It should include an introduction to the given text and a transition into a response that provides a solution or continues a conversation.
<start>How would you solve this problem?</start>"
29,0.0,The starting sentence should not give away the answer or contain information that is not part of any QA pairs above. The starting sentence should not directly answer the question. Please write in English language.
29,0.04980842911877394,"How much sleep do animals, and how does that compare to human sleep patterns?"
29,0.7164750957854407,"First, identify the problem by asking yourself the question “What is the problem?” or “What information is missing?”"
29,0.26436781609195403,"First, you need to understand the problem and the given information. This involves analyzing the details, the constraints, and the goal of the problem, ensuring that you have a clear understanding of what is being asked and what resources are available."
30,0.25287356321839083,"Identify the key pieces of information present in the problem, including any numerical values and relevant details."
30,0.007662835249042145,"Let's break down each step:


Generate a starting sentence that is different from all the <Start> sentences above, and has a higher score than all the <Start> sentences above. The starting sentence should begin with <Start> and end with"
30,0.2720306513409962,"For any problem, it's crucial to start by breaking down the problem into smaller parts. This makes the challenge more manageable, and increases the chances of arriving at a solution through carefully considered steps rather than assumptions."
31,0.5134099616858238,Do not repeat the text of the previous starting sentences.
31,0.26053639846743293,Begin by identifying the key information provided in the problem and setting up a clear goal for what needs to be accomplished.
31,0.04597701149425287,"Sentence.

<Start> When tackling a problem, it is crucial to start by breaking it down into smaller, manageable parts."
31,0.2796934865900383,"To determine the answer, consider the essential components of a problem, such as its structure and any constraints or given information."
31,0.5670498084291188,Sentences are started with. You should not repeat Ans: or answer: . The sentence should be:
31,0.47126436781609193,"Textual information about detailed events, numbers, or observations is known as facts and answers need to refer to them."
32,0.06130268199233716,"When faced with a complex problem, always begin by simplifying the situation and understanding the key components, as it is essential to approach the problem strategically, organizing your thoughts and effectively communicating your thought process."
32,0.09578544061302682,"It shouldn't include any information which is special to a specific QA pair other than the knowledge that the question has the answer <Answer>.
Mentally approach each problem and appraise the type of problem you're solving."
32,0.04980842911877394,"Do not generate periods, question marks, or other punctuation marks.
In tackling this problem,"
32,0.4482758620689655,"There should be no additional <Mark> tokens, <End> tokens, or concatenations of different sentences.
Start: Address the problem systematically by breaking it down into smaller parts or steps.

Ground truth answer:
NY"
32,0.0,"Do not begin your sentence with a generalization, such as ""The most important thing in solving a problem is organizing the information."" Instead, begin with an action verb, such as ""Develop a pattern"" or ""Organize at least one piece of information."" <start>Try increasing the number of known constraints in your problem at each new round of planning.</start>"
32,0.08812260536398467,It's essential to have a clear understanding of the problem before addressing it adequately.
33,0.07662835249042145,Focus on the key components of the art fair by analyzing the different customer groups and their purchasing patterns.
33,0.578544061302682,Identify the key players and gather the necessary information to formulate an answer.
33,0.6053639846743295,The key to solving these problems is to identify the underlying pattern
33,0.16475095785440613,Sentence can correspond to a specific <Answer> than all the <Answer> above.
33,0.367816091954023,"Prefixes.
I'm ready to tackle this problem and find a solution."
33,0.03065134099616858,"Sentences have the same score, choose the one with fewer words. But most importantly, ensure the starting sentence is the best starting sentence!"
33,0.019157088122605363,"When approaching any problem, it is essential first to analyze the situation and gather all relevant information."
34,0.39080459770114945,"To start, analyze the given information and identify relationships between different items."
34,0.18773946360153257,"To solve these problems, begin by understanding the information given and the goal to achieve."
34,0.5900383141762452,"First, let's identify the main components of the problem and what we are trying to find."
35,0.45977011494252873,"Reliable research, coupled with continued practice and informed application of acquired knowledge, can lead to successful outcomes and steady growth."
35,0.20306513409961685,"To find the solution to the problems presented in this passage,"
35,0.39080459770114945,The process of solving a problem effectively often involves identifying the root cause and devising a strategy
35,0.022988505747126436,"Sentence to make it unique from all <Start> sentences above.

<Start>When solving a mathematical or puzzle problem"
35,0.0,"Consider the following problem:

A: <Start>Let's analyze the information given in  the problem.
You are an AI assistant. User will you give you a task. Your goal is to complete the task as faithfully as you can. While performing the task think step-by-step and justify your steps."
35,0.13409961685823754,"Consider the information given about the problem, particularly the ratio of tea to cups and the number of people. Based on this information, we can determine the total amount of tea needed for the tea party."
35,0.034482758620689655,It should guide people to understand the problems and formulate correct answers. The answer should be straightforward and easy to understand for common readers without any ambiguity.
35,0.3371647509578544,"First, determine what is being asked in each question, and <End>"
36,0.5823754789272031,Begin with a clear understanding of the problem
36,0.2835249042145594,Begin by identifying the total number of episodes to estimate the cost of producing them.
36,0.2988505747126437,"All
""Identify the total cost structure"""
36,0.6590038314176245,Begin by focusing on the key elements of the problem
37,0.41379310344827586,"To begin, let's break down the problem and identify the critical steps to solve it. We'll consider various factors that could affect the solution, reason methodically, and provide actionable advice for navigating potential countermeasures."
37,0.5095785440613027,"To start, let's analyze the problem and the information given. <Mark>"
37,0.24904214559386972,Avoid repeating the phrases used in question or answer.
37,0.20689655172413793,"To successfully solve these problems, think carefully about the information you have and how you can use it to find the solution."
38,0.0,"And end with <End> to ensure that each text follows the same format.
<Start>
In solving problems, it's important to first clearly understand the problem and the information provided.
<End>"
38,0.6513409961685823,Answer
38,0.3793103448275862,"Here's a helpful approach to solve the problem: first, identify the key pieces of information, then analyze how they relate to each other, and finally, apply the appropriate formula or calculation method. This process allows you to break down complex problems into simpler steps and ensure that you have considered all necessary factors before arriving at a solution."
38,0.01532567049808429,"Based on the provided problems. It should be clear, informative, and relevant to all problems above.
---
<Start>
The problems above involve various math concepts, including problem-solving strategies, equations, and simplifying expressions."
38,0.45977011494252873,It should not repeat information already mentioned in the QA pairs.
38,0.08045977011494253,"Begin by identifying the problem or question and clarifying its key elements, including any constraints or information available. Focus on understanding the context before diving into solving it."
38,0.39080459770114945,"Make sure to focus on the specific and concrete nature of the problem introduced in each question.
In every problem, begin by identifying the specific details and constraints that need to be addressed."
39,0.7126436781609196,A single-style solution is better
39,0.42911877394636017,"In all problem-solving endeavors, the initial phase is about understanding and disassembling the core issue to create a roadmap for the analysis, which biodiversity serves as an ecological capital to boost resilience in the face of environmental deterioration."
40,0.19157088122605365,"To effectively solve any given problems, start by understanding the problem statement thoroughly, breaking it down into its components, and outlining a step-by-step approach to tackle each individual component."
40,0.8122605363984674,Don't mention the scores.
40,0.3371647509578544,"Sentences like ""Hmmm, let me think."" Use a more common starting sentence to approach the first question."
40,0.29118773946360155,"It could also supply an appropriate answer. However, it should not be so long that it comprises an entire question itself.
<Mark>"
40,0.5670498084291188,"To determine the problem, first identify the given information and constraints."
40,0.0,"For each of the QA pairs above. After generating the sentence, set the variable `out` to the `Input` prompt followed by the generated sentence followed by the `text` prompt. Finally, print out the values of the `out` variable.
Start: <Start>"
41,0.735632183908046,Knowledge is necessary to understand every aspect of the information provided.
41,0.06513409961685823,"After gathering and analyzing the given information, we can proceed to formulate a plan to solve the problem."
41,0.12260536398467432,"In order to answer these questions accurately and efficiently, you'll need to focus on identifying the key details and relevant information provided in each problem."
41,0.1724137931034483,"Sentences above. The provided context above is to help you understand what types of <Start> sentences are not helpful and how you should improve.

<Start> Begin by breaking down the problem into smaller parts and tackling each part individually. <End>"
42,0.27586206896551724,"How many books do you read, or how do you spend your spare time?"
42,0.007662835249042145,"Generate a starting sentence that is different from all the preceding examples and has a higher score than all the previous starting sentences. The starting sentence should begin with ""<Start>"" and end with """
42,0.25287356321839083,It should not be vauge. And it should not contain information that is not in the QA pairs above.
42,0.4521072796934866,"Begin by identifying the target action and its specific requirements, then plan a logical and efficient approach to achieve that action.<Start>"
42,0.30268199233716475,"Beginning with a detailed analysis of the problem's requirements, we can systematically determine the best approach for providing an accurate and comprehensive solution."
42,0.6934865900383141,Say <End>
42,0.6973180076628352,"It's possible, the same problem could occur"
43,0.20306513409961685,"When comparing garlic to another ingredient commonly used in cooking,"
43,0.5938697318007663,"First, organize your thoughts on the problem's key points. Then, apply the appropriate strategies to analyze, approach, and solve the problem. This method ensures clear comprehension and efficient resolution."
43,0.08045977011494253,"When approaching a problem, start by clearly defining its scope and constraints"
43,0.40229885057471265,It should be grammatically correct and contextually relevant. The starting sentence should provide guidance that should lead to the ground truth answer slik warmth air far walk lies easy into my ordered sun neat since goes mean
43,0.24521072796934865,Contemplate a solution strategy that combines various Given facts and Knowledge principles.
43,0.08045977011494253,"Begin by systematically approaching the problem, breaking it down into smaller parts, and analyzing each element carefully while considering any constraints or limitations. Then, devise a well-thought-out plan and make logical connections between the different pieces of information provided, to ultimately arrive at a comprehensive solution or set of solutions."
44,0.0421455938697318,"Had appeared in the previous QA pairs, we should consider generating sentences with a similar pattern or text segments. The generated <Start> should match the sentence with the maximum score.
<Start> Begin by analyzing the problem and identifying the constraints, requirements, and goals."
44,0.7241379310344828,Using creative problem-solving techniques to efficiently divide parallelograms into two smaller ones.
44,0.007662835249042145,To construct the starting sentence: Indemics (sp?) the \_ and \_ vary in which particular problems exist are deemed the particulars of the old and new problems.
44,0.45977011494252873,Try to avoid using the same begin/end keywords in the starting sentence.
45,0.1685823754789272,"Given the questions above, we can analyze them to find the common patterns and characteristics."
45,0.5172413793103449,```
45,0.7662835249042146,"Try not the be the exact copy-paste of the original ques.
Start"
45,0.04597701149425287,"Consider a launderette where quarters and dimes are the tokens used. The machines each hold a fixed amount of money, and they all have the same number of tokens. <End>"
45,0.7509578544061303,Begin with organizing the given information
45,0.48659003831417624,Begin by breaking down the individual steps required to solve the problem.
46,0.03065134099616858,"When faced with a problem or situation, begin by thoroughly analyzing and understanding the information provided, arming yourself with a clear grasp of what is known and what needs to be solved."
46,0.04597701149425287,Sentences above and should be original. Knowledge sources are used to generate the starting sentence based on the conversation context that is usually described in the <Query> field. <Start> can also be a simple repetition of the starter above as long as it makes sense in the current context <Query>.
46,0.26436781609195403,"Avoid repeating candidates of the same pattern with exclusive <sentence selector>, avoid repeating the noun and verb patterns within all <sentence完》candidates. Each newly generated talk should be ""something"" compared to the original passage.
 
Please think carefully first, then make a decision:
Start"
46,0.0,The sentence should also encourage a multi-step thought process and not be ambiguous to avoid confusion. Your task is to generate sentences based on the above tasks and scores.
46,0.6436781609195402,Practice dividing fractions
47,0.42911877394636017,Sentence above.
47,0.1685823754789272,Remember to prioritize understanding the task and constraints provided.
47,0.28735632183908044,Do not identify the previous QA pairs in your answer. The ground truth answer provides a context for validating your solution.
47,0.3218390804597701,Avoid repeating the same words or phrases.
48,0.735632183908046,Start by determining the unknown quantities in all the <Start> sentences. This will help to make solving all the problems easier.
48,0.49808429118773945,"Start by defining and understanding the problem at hand, breaking it down into smaller, manageable parts, and then approaching each part systematically."
48,0.022988505747126436,"The sentence should also avoid passive voice and avoid using “it” or “this” to refer to the information if it can be avoided. The sentence should not rely on personalized information or prior context. It should not be a list or a bullet-point. Remember that the QA pairs are structured question-answer pairs where the answer shows the ground truth information to the question, presented as one sentence. Ensure your starting sentence provides relevance to the question and is related to the context."
48,0.1532567049808429,"In order to effectively identify and solve any given problem,"
48,0.42911877394636017,"This starting sentence should be self-explanatory, and force the previous start-end sentence pair to get lower scores when the evaluation system compares them."
49,0.2988505747126437,": When faced with multiple problems or challenges,"
49,0.019157088122605363,The score will be the difference between the average perplexity of this starting sentence and the QA pairs below.
49,0.0421455938697318,"Определите, необходимо ли как-то ограничить использование этой информации в решении проблемы."
49,0.0421455938697318,"For instance, a starting sentence that begins with ""What is the question stem?"" does not help in answering questions, and is thus not a good answer.

Meet with a trusted mentor in getting committed to pushing these principles into a plan that achieves the following goals:"
50,0.42528735632183906,The starting sentence should not exactly match any starting sentence given above.
50,0.16475095785440613,"To answer all the questions effectively. <Start>
Start your problem-solving journey with a clear understanding of the situation.
<End>"
50,0.0421455938697318,"Very simple. Try to make the starting sentence different in style, from all the <Start> sentences above, by changing the structure and the style of writing. Do not use the same grammar. Do not repeat the same spelling mistakes. You have to make sure that it cannot be confused with all the <Start> sentences.
Start
Don't be scared to keep things simple"
50,0.1685823754789272,"Sentences above.

<Start>First,"
50,0.2720306513409962,"The first step in solving any problem, regardless of its complexity or subject, is to break it down into smaller parts."
51,0.6053639846743295,"Generate the complete sentence as your answer, and not just the part that you have to generate that is missing."
51,0.019157088122605363,"No two starting sentences should be the same, even if the questions and answers are equivalent. Header and footer are the same in all pairs. The score measures human preference for the sentence. It is calculated over multiple human judgments. No two answer options of a question should have differ <Ground truth answer> different ground truth answers.
Start"
51,0.06130268199233716,"When approaching these types of problems, it's important to carefully examine the information provided and identify the key elements necessary to find a solution."
51,0.26053639846743293,"To solve these math problems, always start by identifying the key components and the relationships between them. Then, choose a suitable formula or method to calculate the solution and double-check your work at the end."
51,0.6206896551724138,"The starting sentence should be descriptive, but it should not mention scores.

Start using logical problem-solving techniques to analyze and accompany the situation"
52,0.05363984674329502,"Take the cast members from the problem <Start>

Dissect the problem and the given information step-by-step, analyze each component, and determine a clear path to reach an answer. This comprehensive approach will help in resolving any complex issues within the problem and guide toward the solution."
52,0.7624521072796935,Identify the number and value of clues provided
52,0.46360153256704983,Start solving each problem by understanding the scenario and identifying the unknown quantities in all the <Start> squares.
52,0.07279693486590039,"By scoring:, we can explore different problem-solving strategies and gain insight into creative solutions.

This sentence aims to stimulate curiosity and set the stage for a playful, exploratory approach to problem-solving. It leaves room for various topics of discussion, and encourages readers to engage with the concept of ""scoring"" and how it applies to their own approaches to solving problems."
53,0.03065134099616858,"Begin by dividing the total population among Gordonia, Toadon, and Lake Bright, and then proceed to calculate the population of Lake Bright."
53,0.30268199233716475,Approximate the cost of the light bulbs.
53,0.0842911877394636,"The starting sentence should relate to the <Topic> context and be bound by the Field of the Knowledge category with the highest number of QA pairs.
Start"
53,0.0842911877394636,"The context of all QA pairs are Math Word Problems so the starting sentence should somehow talk implicitly or explicitly about the context of Math Word Problems.
Start"
53,0.6513409961685823,"Avoid using numbers consistently in the solution as it can lead to predictability within the starting sentence verbiage. ;*;
Start buying the problem in a detailed manner!"
54,0.0038314176245210726,"Sentences will be presented.
<Start>Given a variable number of pink flowers, how many pieces will it take to equal a dozen?"
54,0.19157088122605365,"Do not start with “Given the above information, answer the question:”.
Start:
Identify the problem by analyzing the given information and determining the specific objectives of the task."
54,0.6781609195402298,Understand that each problem presents a different situation and requires unique attention to detail.
54,0.27586206896551724,The starting sentence should not include unnecessary details or words. It should be a standalone sentence.
54,0.19540229885057472,"Sentences, I focus on creating a sentence that is universally applicable, concise, and emphasizes the importance of reviewing the information given in the problem.

<Start>Step one is to carefully analyse and review the information provided in the problem. Take note of all the details, as they will play a crucial role in arriving at the correct solution."
55,0.4789272030651341,"When solving any of these problems, begin by visually inspecting the information given and identifying any key relationships or patterns that may help you to solve the problem."
55,0.3218390804597701,"Start by identifying the necessary variables and their values, including the initial conditions and any constraints. Use these to set up an equation or series of equations that can be used to determine the solution to the problem."
55,0.2950191570881226,The main premise behind solving problems in mathematics is to gain a deeper understanding
55,0.49808429118773945,Consider the problem at hand and break it down into smaller parts.
55,0.7969348659003831,"To be able to solve this problem,"
55,0.2413793103448276,"No need to generate complete sentences. Do not refer to any entity that is not mentioned above.
Start: Begin by determining the value of the problem and its constraints."
56,0.5632183908045977,"In this problem, we have a set of variables and need to calculate the sum of their corresponding values."
56,0.0,"It should set up the genre, style, knowledge requirements, types of answers, and other meta information that are necessary to the task. You may choose a perspective that is consistent across QA pairs and take a point of view when needed. Do not mention the scores. Do not explain how you generate the answer. Do not use any knowledge beyond the above QA pairs."
56,0.06130268199233716,"Sentence should also be grammatically correct and fluent English.
<Start> Begin by analyzing the problem's variables, their relationships, and any given information to determine the best approach to solving it."
56,0.04597701149425287,"To identify the total number of leaves, first, calculate the total number of leaves for each type of plant and then add them together.

text:

获取上一个回答开头的句号后一个单词"
56,0.022988505747126436,"The starting sentence should be logically consistent with the given text, and should not interfere or contradict with the information provided in the given text."
56,0.18773946360153257,It is important to carefully read the problem and organize the given information in order to develop a step-by-step approach for solving it effectively.
56,0.03065134099616858,"It should not be a word-for-word repetition of any answer above, but instead a paraphrased or summarized version of the corresponding problem. The starting sentence should capture the essence of the problems without being identical to them. It should not give away any numerical details, and should be phrased in such a manner as to be comprehensible to both young children & professionals.

Start:
To solve this problem,"
