step,training_acc,instruction
4,0.4444444444444444,"Carefully formulate the problem statement by clearly defining the scenario and the specific question. Extract all relevant data and identify the key calculations required. Develop a step-by-step solution plan, including any necessary formulas or logical steps, and verify your final answer for accuracy and completeness."
4,0.3486590038314176,"Carefully formulate the problem statement by clearly defining the scenario and the question being asked. Meticulously extract and identify all relevant information and relationships. Develop a step-by-step solution plan, ensuring precision in your calculations and logical reasoning. Clearly articulate each step of your solution, including any assumptions made, and verify your final answer to ensure it directly addresses the problem statement and is correct."
4,0.21455938697318008,"Carefully define the problem statement, clearly extract all relevant information, and identify the specific question being asked. Develop a structured plan, including the necessary calculations and logical steps, to reach the solution. Ensure your approach is methodical, accurate, and includes a review of your final answer to validate its correctness and completeness."
4,0.6053639846743295,"Carefully define the problem statement, extract all critical information, and systematically outline a step-by-step plan to solve it. Ensure each step is logically sound and clearly articulated, and verify your final solution against the problem statement to confirm its accuracy and reasonableness."
4,0.7011494252873564,"Carefully read and understand the problem statement, identify all key pieces of information and the specific question being asked. Break down the problem into manageable steps, perform the necessary calculations with attention to detail, and verify your solution to ensure accuracy and logical consistency. Always show your work and explain each step clearly."
4,0.6168582375478927,"Carefully define the problem statement by identifying the main question and all relevant details. Extract essential numerical values and relationships, and clearly outline a step-by-step approach to solving the problem, ensuring each step is logically connected and accurately reflects the problem's requirements. Verify your solution by checking it against the problem statement and any given ground truth answer to ensure accuracy and completeness."
5,0.5402298850574713,"Carefully define the problem statement, meticulously extract all relevant information, and systematically outline a detailed step-by-step plan to solve it. Ensure each step is logically consistent, clearly articulated, and directly addresses the problem's requirements. Double-check your solution for accuracy and reasonableness, and align it with the given ground truth answer if provided."
5,0.3065134099616858,"Devise a clear problem statement that encapsulates the key elements of the scenario and the specific question. Carefully extract and identify all relevant information, relationships, and numerical values. Develop a systematic, step-by-step solution plan, ensuring precision in calculations and logical reasoning. Clearly articulate each step of the solution, including any assumptions made, and verify the final answer to ensure it accurately addresses the problem statement."
5,0.41762452107279696,"Carefully formulate the problem statement by clearly defining the scenario, identifying the key question, and extracting all relevant information and relationships. Develop a precise step-by-step plan to solve the problem, including necessary calculations and logical reasoning. Ensure clarity in each step, watch for logical errors, and verify your final solution against the problem statement for accuracy and reasonableness."
6,0.5210727969348659,"Clearly define the problem statement, extract all relevant information, construct a detailed solution plan, and validate the solution for accuracy and reasonableness. Ensure each step is logically consistent and directly addresses the problem's requirements."
6,0.41379310344827586,"Carefully define the problem statement, extract all relevant information, and develop a step-by-step plan that ensures logical consistency, precision, and clarity in your solution. Each step should directly address the problem's requirements, and your final answer should be verified for accuracy and completeness."
6,0.4827586206896552,"Carefully define the problem statement, extract all relevant information, and systematically outline a detailed step-by-step plan to solve it. Ensure precision in identifying key values, operations, and relationships, and verify your final solution for accuracy and reasonableness against the problem statement."
6,0.49808429118773945,"Carefully formulate the problem statement by clearly defining the scenario and the specific question, extract all necessary information and relationships, and systematically outline a detailed step-by-step plan to solve it, ensuring each step is logically consistent, clearly articulated, and directly addresses the problem's requirements. Verify your final solution for accuracy and completeness, and align it with any provided ground truth answers."
6,0.6360153256704981,"Carefully craft the problem statement by clearly defining the scenario, the specific question, and all relevant information. Break down the problem into key steps, perform necessary calculations with precision, and verify your solution for accuracy and logical consistency. Ensure each step is explained clearly, making connections to the final answer."
7,0.42911877394636017,"Carefully define the problem statement, extracting all relevant information and the specific question being asked. Break down the problem into clear, logical steps, perform necessary calculations with attention to detail, and verify your solution for accuracy and completeness. Double-check each step and ensure it directly addresses the problem's requirements, and compare your final answer to the given ground truth to confirm its correctness."
7,0.6781609195402298,"Carefully craft the problem statement by clearly defining the scenario and the specific question. Identify all key information and determine the operations needed to solve the problem. Develop a step-by-step solution plan, including any necessary calculations, and verify your solution against the ground truth answer to ensure accuracy and completeness."
7,0.17624521072796934,"Carefully define the problem statement by clearly outlining the scenario, key question, and all relevant information. Identify the specific calculations required and systematically outline a step-by-step solution plan, including necessary formulas and logical steps. Verify your final answer against the provided ground truth to ensure accuracy and completeness."
7,0.5325670498084292,"Carefully formulate the problem statement by clearly defining the scenario, the specific question, and all relevant information. Identify the key information and operations needed to solve the problem, and develop a step-by-step solution plan. Ensure each step is logically consistent, clearly articulated, and directly addresses the problem's requirements. Verify your solution for accuracy and completeness, and align it with the provided ground truth answer if available."
7,0.47126436781609193,"Carefully define the problem statement by identifying the main question and all relevant details. Break down the problem into manageable steps, clearly outline each step in your approach, and meticulously extract and utilize all necessary information and relationships. After solving, verify your solution for accuracy and consistency, and compare it with the given ground truth answer if provided."
8,0.45977011494252873,"Carefully formulate the problem statement by identifying the key information and the specific question being asked. Break down the problem into manageable steps, perform the necessary calculations with precision, and verify your solution for accuracy and completeness. Ensure your approach is logical and clearly articulated, and align your final answer with the provided ground truth if available."
8,0.5747126436781609,"Carefully read and clearly identify the problem statement, extract all critical information, and outline a step-by-step approach to solving it. For each step, ensure you use the right operations and check for any misinterpretations. After calculating, double-check your solution against the given ground truth answer or the problem statement to confirm accuracy and completeness."
8,0.5670498084291188,"Carefully craft the problem statement by clearly defining the scenario, the main question, and all relevant details. Break down the problem into manageable steps, identifying key information and the necessary operations. Develop a detailed, step-by-step solution plan with precision, and verify your solution for accuracy, completeness, and logical consistency. Always align your final answer with the provided ground truth, if available."
9,0.5747126436781609,"Clearly define the problem statement, extract all relevant information, and develop a step-by-step plan to solve it. Ensure your approach is logically sound, clearly articulated, and directly addresses the problem's requirements. Perform calculations with precision and verify your solution for accuracy and completeness, using the given ground truth answer if available."
9,0.47509578544061304,"Carefully read and clearly define the problem statement, extracting all critical information and identifying the specific question. Develop a detailed, step-by-step plan to solve the problem, ensuring each step is logically consistent and directly addresses the requirements. Double-check your solution for accuracy, completeness, and alignment with the ground truth answer if provided, and clearly communicate all your steps and reasoning."
9,0.6896551724137931,"Carefully analyze the problem statement to extract all critical information and formulate a clear, detailed plan to solve it. Ensure each step is logically sound and directly addresses the question, and verify your solution against the provided ground truth answer to confirm accuracy and completeness."
9,0.578544061302682,"Carefully define the problem by identifying the main question and all relevant details. Break down the problem into clear, manageable steps, and use logical reasoning to solve it. For each step, ensure you apply the correct mathematical operations and check for any misinterpretations or oversights. Finally, verify your solution against the problem statement and any given ground truth answer to ensure accuracy and completeness."
10,0.4942528735632184,"Carefully define the problem statement, extract all relevant information, and systematically outline a step-by-step plan to solve it. Start by identifying the key question and any given data. Break down the problem into smaller, manageable steps, perform necessary calculations with precision, and verify your solution for accuracy and consistency with the ground truth answer, if provided."
10,0.5862068965517241,"Carefully define the problem statement by clearly identifying the main question and all relevant information. Break down the problem into manageable steps, extract necessary numerical values, and perform precise calculations. Develop a step-by-step plan, aligning each step with the problem statement, and verify your solution for accuracy, completeness, and logical consistency. Ensure your final answer is clearly stated and aligned with the provided ground truth, if available."
10,0.5287356321839081,"Carefully analyze the problem statement to extract all critical information, formulate a clear, step-by-step plan to solve it, and ensure each step is logically sound and directly addresses the question. Verify your solution for accuracy, completeness, and logical consistency, and always align your final answer with the provided ground truth."
10,0.4099616858237548,"Carefully define the problem by identifying the scenario, the question being asked, and all relevant information. Break down the problem into manageable steps and outline a detailed, logical plan to solve it. For each step, ensure you use the correct operations and calculate with precision. Verify your solution by checking it against the problem statement and any given ground truth answer to confirm accuracy and completeness."
11,0.5402298850574713,"Carefully define the problem statement by clearly identifying the context and the specific question. Extract all relevant information and determine the required operations. Break down the problem into manageable steps, perform the necessary calculations, and verify your solution against the provided ground truth to ensure accuracy and completeness, paying special attention to units and logical consistency."
11,0.7011494252873564,"Carefully formulate the problem statement, ensuring it is clear, precise, and aligns with the given information. Identify all critical information, the main question, and the necessary operations. Develop a detailed, step-by-step plan with attention to detail, and verify your solution for accuracy, completeness, and logical consistency against the ground truth if provided."
11,0.36398467432950193,"Carefully define the problem statement, extract all necessary information, and outline a clear, step-by-step plan to solve it. Show all calculations with precision and explain each step clearly. Verify your solution against the problem statement or ground truth answer to ensure accuracy and completeness."
11,0.6666666666666666,"Carefully define the problem by clearly stating the scenario and the question. Extract all necessary information and break it down into manageable steps. Develop a step-by-step plan, ensuring each step is logically sound and directly addresses the problem. Perform calculations with precision, and verify your solution against the problem statement and ground truth if provided to confirm accuracy and completeness."
11,0.578544061302682,"Carefully define the problem by identifying the main question and all relevant information. Break down the problem into key steps, perform necessary calculations, and verify your solution for accuracy, completeness, and logical consistency. Ensure each step is explained clearly and align your final answer with the provided ground truth for validation."
11,0.7203065134099617,"Carefully define the problem by clearly identifying the main question and essential information. Develop a step-by-step plan to solve the problem, ensuring each step is logically sound and directly addresses the question. Verify your solution by checking it against the problem statement and the provided ground truth to confirm accuracy and completeness."
12,0.6436781609195402,"Carefully formulate the problem statement by clearly identifying the main question and all relevant information. Develop a systematic approach to solve the problem, including necessary calculations, and verify your solution against the provided ground truth to ensure accuracy and completeness."
12,0.7432950191570882,"Carefully define the problem by clearly stating what is being asked and identifying all necessary information. Extract key data, develop a logical plan, perform calculations, and verify your solution against the problem to ensure accuracy and completeness."
12,0.524904214559387,"Carefully define the problem statement by clearly identifying the main question and all relevant information. Develop a step-by-step approach to solve the problem, ensuring each step is logically sound and directly addresses the question. Verify your solution for accuracy and completeness, and clearly state your final answer, aligning it with any provided ground truth for validation."
12,0.6743295019157088,"Carefully define the problem by clearly stating the question and identifying all relevant information. Break down the problem into manageable steps, perform necessary calculations with precision, and verify your solution using the provided ground truth or logical consistency checks to ensure accuracy and completeness. Ensure each step is explained clearly and directly addresses the problem."
12,0.7394636015325671,"Carefully construct the problem statement, clearly identifying the main question and all relevant information. Break down the problem into manageable steps, apply the appropriate mathematical operations, and verify your solution by checking it against the provided ground truth for accuracy. Highlight each step with clear explanations and logical reasoning to ensure clarity and completeness."
12,0.32567049808429116,"Carefully outline the problem statement, identifying the main question and organizing all relevant information. Develop a strategic, step-by-step solution, ensuring each step is clearly articulated and logically aligned with the question. Verify your final answer, confirming its accuracy and consistency with the provided ground truth if available."
13,0.5325670498084292,"Carefully state the problem, extract all necessary information, and construct a clear, detailed plan to solve it. Methodically perform calculations, and verify your solution for accuracy and completeness by checking against the given ground truth or logical consistency. Ensure each step is explained clearly and logically, reflecting careful thought and precision."
13,0.7777777777777778,"Carefully define the problem by clearly identifying the question and all necessary information. Develop a step-by-step plan, perform calculations with precision, and verify your solution for accuracy and logical consistency. Ensure each step is explained clearly, aligning with the problem statement and ground truth if provided."
13,0.6206896551724138,"Carefully define the problem statement, clearly identifying all key information and the specific question. Develop a step-by-step plan, ensuring each step is logically sound and directly addresses the question. Perform necessary calculations with precision. Verify your solution for accuracy, completeness, and logical consistency, and ensure all steps are clearly explained and justified."
13,0.4904214559386973,"Carefully extract the main question and all relevant information from the problem statement. Develop a systematic plan to solve the problem, perform necessary calculations with precision, and verify your solution using logical checks or comparison to the provided ground truth to confirm accuracy and completeness. Ensure each step is clearly explained, connecting them to the final answer."
14,0.524904214559387,"Carefully analyze the problem to extract all necessary information and formulate a clear, concise problem statement. Develop a step-by-step plan to solve the question, ensuring each step is logically sound and directly addresses the problem. Perform calculations with precision, and verify your solution to ensure accuracy and logical consistency. Provide your final answer as an integer, or 'not enough information' if needed data is missing, and explain any assumptions made."
14,0.6781609195402298,"Carefully analyze the problem statement to thoroughly understand the scenario and the specific question. Identify and extract all critical information and necessary data points. Develop a clear, step-by-step plan to systematically solve the problem, perform any required calculations accurately, and verify your solution for accuracy and logical consistency using the provided ground truth if available."
15,0.5823754789272031,"Carefully define the problem by clearly stating the question and all necessary information. Develop a logical plan, perform the required calculations with precision, and verify your solution against the ground truth answer to ensure accuracy and completeness. Ensure each step is explained clearly and aligns with the problem statement, providing a step-by-step approach to solving various types of problems."
15,0.6781609195402298,"Carefully frame the problem statement by clearly identifying the question and all necessary information. Develop a systematic approach, perform accurate calculations, and verify your solution for accuracy and completeness. Ensure each step is explained concisely while maintaining logical consistency with the problem and the ground truth where applicable."
15,0.4367816091954023,"Carefully define the problem statement by clearly identifying the question and all relevant information. Break down the problem into manageable steps, perform necessary calculations with precision, and verify your solution by checking it against the problem statement and any provided ground truth to ensure accuracy and logical consistency. Always show your work and explain each step clearly to demonstrate a thorough and methodical approach."
15,0.5670498084291188,"Carefully craft the problem statement by clearly defining the question, identifying all key information, and outlining a step-by-step solution plan. Ensure your approach is logical, precise, and aligned with the given information. Verify your solution for accuracy and completeness, and explain each step to ensure clarity."
15,0.6398467432950191,"Carefully extract and synthesize all the critical information from the problem statement. Develop a clear, concise plan for solving the problem, perform all necessary calculations, and verify your solution against the provided ground truth or logical checks to ensure accuracy and completeness. Always explain your steps and reasoning to maintain clarity and coherence."
15,0.789272030651341,"Carefully read and understand the problem. Clearly identify the question and all necessary information. Develop a step-by-step plan to solve the problem, ensuring each step is logical and directly addresses the question. Verify your solution by checking it against the provided information and the ground truth if given to ensure accuracy and completeness."
15,0.6896551724137931,"Carefully define the problem by clearly identifying the question and all necessary information. Break down the problem into manageable steps, perform calculations with precision, and verify your solution for accuracy, logical consistency, and alignment with the provided ground truth if available. Ensure each step is explained clearly and concisely."
16,0.7471264367816092,"Carefully define the problem by clearly stating the question and identifying all necessary information. Break down the problem into manageable steps, ensuring each step logically addresses the question. Perform calculations accurately, and verify your solution for accuracy and logical consistency. Use the provided ground truth to confirm your answer."
16,0.6206896551724138,"Carefully define the problem by clearly identifying the question and all necessary information. Break the problem into manageable steps, ensuring each step is logically sound and directly addresses the main question. Perform all necessary calculations with precision, verify your solution for accuracy and logical consistency, and explain each step in detail. Ensure your explanation is clear, concise, and directly aligns with the problem statement and provided ground truth if available."
16,0.6398467432950191,"Carefully define the problem by clearly identifying the main question and all necessary information. Break down the problem into manageable steps, perform any necessary calculations with precision, and verify your solution against the provided information or ground truth to ensure accuracy, completeness, and logical consistency. Explain each step clearly and directly address the problem at hand."
16,0.632183908045977,"Carefully define the problem by clearly stating the question and identifying all necessary information. Develop a step-by-step plan to solve the problem, ensuring each step is logically sound and directly addresses the question. Perform calculations with precision, and verify your solution for accuracy and completeness, using the provided ground truth if available. Explain each step clearly to maintain logical consistency and clarity."
17,0.6091954022988506,"Carefully define the problem by clearly stating the question and identifying all necessary information. Develop a detailed, step-by-step plan to solve the problem, ensuring each step is logically sound and directly addresses the question. Perform calculations with precision and verify your solution for accuracy and completeness by checking against the ground truth or problem statement. Explain each step clearly to ensure logical consistency."
17,0.6398467432950191,"Carefully define the problem by clearly stating the question and identifying all necessary information. Break down the problem into manageable steps, and ensure each step is logically sound and directly addresses the question. Perform calculations with precision, paying special attention to rounding and units to avoid common pitfalls, and verify your solution by checking it against the problem statement and the provided ground truth to confirm accuracy and completeness."
17,0.6704980842911877,"Carefully define the problem statement, clearly identifying the question and all necessary information. Develop a logical step-by-step plan, perform calculations accurately, and verify your solution for accuracy and logical consistency. Double-check your work to ensure each step is sound and aligns with the problem statement. Use the provided ground truth to confirm your answer."
18,0.685823754789272,"Carefully construct the problem statement by clearly defining the scenario and the specific question, then systematically break down the problem into manageable steps. Ensure each step logically addresses the question, perform necessary calculations with precision, and verify your solution using the provided ground truth or logical consistency checks to guarantee accuracy and completeness. Maintain clear, concise explanations for each step throughout the process."
18,0.8084291187739464,"Carefully unpack the problem by clearly stating the question and identifying all necessary data. Develop a strategic plan, perform accurate calculations, and thoroughly verify your solution for accuracy and logical consistency, using any provided ground truth to ensure completeness."
18,0.6628352490421456,"Carefully read and clearly define the problem by identifying the main question and all necessary information. Develop a step-by-step plan, perform calculations accurately, and verify your solution against the provided ground truth to ensure accuracy and completeness. Show your work and explain each step logically to maintain clarity and consistency."
18,0.7931034482758621,"Carefully define the problem by clearly stating the question and identifying all necessary information. Develop a logical, step-by-step plan to solve it, perform calculations accurately, and verify your solution using the ground truth for confirmation. Explain each step logically to ensure clarity and completeness."
18,0.8199233716475096,"Carefully frame the problem by clearly defining the question and identifying all necessary information. Develop a systematic, step-by-step plan, perform accurate calculations, and verify your solution by checking it against the given ground truth. Ensure each step is explained clearly, logically consistent, and directly addresses the problem to achieve accuracy and completeness."
18,0.789272030651341,"Carefully frame the problem statement by clearly identifying the main question and all necessary information. Develop a systematic, step-by-step plan to solve the problem, ensuring each step logically addresses the question. Perform calculations with precision, and verify your solution through logical checks and comparison with the provided ground truth to ensure accuracy and completeness."
18,0.6436781609195402,"Carefully define the problem statement, clearly identifying the question and all necessary information. Develop a detailed, step-by-step plan to solve the problem, ensuring each step is logically sound and directly addresses the question. Perform calculations accurately, and verify your solution by checking it against the ground truth and the problem statement to ensure accuracy, completeness, and logical consistency."
19,0.4674329501915709,"Carefully discern the core of the problem by clearly stating the question and identifying all essential data. Develop a strategic, step-by-step approach, execute calculations accurately, and validate your solution through logical checks and by comparing it with the provided ground truth to ensure accuracy and completeness. Maintain clear, concise explanations for each step to furnish a comprehensive understanding."
19,0.632183908045977,"Carefully read and comprehend the problem statement, extract all critical information and necessary data points. Develop a systematic plan to address the core question, perform accurate calculations, and verify your solution using logical checks and the provided ground truth for confirmation. Ensure clarity and completeness in each step of your reasoning."
19,0.8084291187739464,"Carefully read and understand the problem to identify the main question and all necessary information. Break down the problem into manageable steps, and apply logical reasoning and appropriate mathematical operations to solve it. Verify your solution by comparing it to the provided ground truth or by checking the consistency of your steps. This method ensures clarity, accuracy, and completeness in solving various types of problems."
19,0.4559386973180077,Carefully analyze the problem statement to extract all critical information and necessary data points. Define the main question clearly and develop a step-by-step plan to systematically solve the problem. Perform calculations with precision and verify your solution for accuracy and logical consistency using the provided ground truth to confirm completeness and alignment.
19,0.5134099616858238,"Carefully dissect the problem by clearly identifying the question and all necessary information. Develop a logical, step-by-step plan to solve it, perform calculations with precision, and verify your solution using any provided ground truth to ensure accuracy and completeness. Clearly explain each step to maintain logical consistency throughout the process."
19,0.6743295019157088,"Carefully unpack the problem by clearly identifying the question and all necessary information. Develop a structured approach to solve it, perform accurate calculations, and verify your solution through logical checks and comparisons with the provided ground truth. Ensure each step is explained thoroughly and logically to maintain accuracy, clarity, and completeness."
19,0.4061302681992337,"Carefully define the problem by clearly identifying the question and all necessary information. Develop a step-by-step plan, perform calculations accurately, and verify your solution for accuracy and logical consistency. Ensure each step is explained clearly and logically consistent with the context of the problem. Finally, check if the proposed solution makes practical sense given the real-world scenario."
20,0.5555555555555556,"Carefully analyze the problem by clearly defining the main question and identifying all necessary information. Break down the task into logical steps, perform calculations accurately, and verify your solution through logical checks and comparison with the ground truth if provided, ensuring accuracy, completeness, and edge case consideration. Explain each step clearly to showcase understanding and logical consistency."
20,0.7969348659003831,"Carefully read the problem to extract all necessary information and the main question. Break the problem into manageable steps, perform accurate calculations, and verify your solution by comparing it with the provided ground truth or logical consistency. Explain each step clearly and concisely, ensuring logical flow and accuracy."
20,0.6206896551724138,"Carefully formulate the problem statement by clearly identifying the question and all necessary information. Develop a step-by-step plan to solve it, ensuring each step is logically connected and directly addresses the question. Perform calculations with precision, and verify your solution by comparing it against the provided ground truth or by checking for logical consistency. Explain each step clearly to ensure accuracy, completeness, and ease of understanding."
20,0.6743295019157088,"Carefully define the problem by clearly stating the question and identifying all necessary information and constraints. Break down the problem into manageable steps, ensuring each step logically addresses the question. Apply appropriate mathematical operations, perform accurate calculations, and verify your solution using the provided ground truth for confirmation. Maintain logical consistency and clarity in your explanations to ensure the solution is accurate and complete."
20,0.6819923371647509,"Completely dissect the problem by clearly defining it and identifying all necessary information. Construct a detailed, step-by-step plan that logically addresses each part of the question. Perform precise calculations and thoroughly verify your solution by checking it against the provided ground truth or by ensuring logical consistency with the problem statement. Each step should be explained succinctly, ensuring clarity and completeness in your approach."
20,0.7816091954022989,"Carefully read and understand the problem to identify the main question and all necessary data. Develop a step-by-step plan, perform accurate calculations, and verify your solution using logical checks and the provided ground truth to ensure accuracy and completeness. Clearly explain each step to maintain logical consistency with the problem statement."
21,0.7931034482758621,"Carefully analyze the problem to extract all necessary information and identify the main question. Develop a clear, step-by-step plan to solve the problem, ensuring each step logically addresses the question. Perform calculations accurately, verify your solution, and compare it with the provided ground truth for accuracy and completeness."
21,0.8007662835249042,"Carefully read and understand the problem, identify the core question and all necessary information. Decompose the problem into clear, actionable steps, perform calculations accurately, and verify your solution by cross-referencing with the provided ground truth for accuracy and completeness. This method ensures clarity, logical consistency, and correctness in solving problems."
21,0.8237547892720306,"Carefully read the problem statement to identify the main question and all necessary information. Directly address each part of the question by developing a step-by-step plan, performing necessary calculations, and verifying your solution through logical checks. Clearly explain each step and align the final answer with the provided ground truth to ensure accuracy, completeness, and logical consistency."
21,0.5593869731800766,"Carefully dissect the problem by clearly defining the question and identifying all essential information. Develop a logical, step-by-step plan to solve it, ensuring each step directly addresses the question. Perform calculations with precision, verify your solution through logical checks, and confirm its accuracy and completeness by comparing it to the provided ground truth if available. Clearly and concisely explain each step to maintain logical flow and clarity."
21,0.7318007662835249,"Carefully analyze the problem to extract all necessary information, define the question clearly, and develop a step-by-step plan that logically addresses the question. Perform calculations with precision, and verify your solution by comparing it with the provided ground truth or logical consistency checks. Ensure each step is clearly explained and directly contributes to the final answer to achieve accuracy and completeness."
22,0.685823754789272,"Carefully define the problem by clearly identifying the main question, extracting all necessary information, and developing a step-by-step plan to solve it. Perform calculations accurately, and verify your solution through logical checks and the provided ground truth for accuracy and completeness. Ensure each step is explained clearly, logically consistent, and directly addresses the problem to achieve accuracy and completeness."
22,0.8160919540229885,"Carefully analyze the problem, clearly defining the question and identifying all necessary information. Break the problem into clear, logical steps, and ensure each step directly addresses the question. Perform calculations accurately and verify your solution by cross-referencing with the provided ground truth or logical checks. This ensures accuracy, completeness, and consistency in solving various types of problems."
22,0.6206896551724138,"Carefully analyze and extract all key information and the main question from the problem. Develop a clear, step-by-step plan, perform necessary calculations with precision, and verify your solution by comparing it with the provided ground truth or logical consistency checks. Ensure each step is logically sound and directly addresses the question for accuracy and completeness. Clearly explain each step to maintain logical consistency."
22,0.6819923371647509,"Carefully and systematically craft the problem statement by identifying the main question and all necessary information. Break down the problem into clear, actionable steps, ensuring each step directly addresses the question. Perform calculations accurately, verify your solution for logical consistency and completeness, and compare it with the provided ground truth for confirmation. This method ensures clarity, accuracy, and a comprehensive approach to solving various problems."
22,0.6091954022988506,"Carefully analyze the problem statement to extract the question and all relevant information. Break down the problem into clear, actionable steps, apply appropriate mathematical operations, and verify your solution for accuracy and completeness using the provided ground truth. Ensure each step is logically sound and directly addresses the question, providing clear explanations for enhanced clarity and understanding."
22,0.5900383141762452,"Carefully analyze the problem to extract all critical information, clearly define the main question, and develop a detailed, step-by-step plan that logically addresses the question. Perform all necessary calculations with precision, verify your solution against the problem statement, and validate the result using logical consistency checks or the provided ground truth. Clearly explain each step to ensure clarity, accuracy, and completeness."
23,0.8352490421455939,"Carefully read and understand the problem statement, clearly identifying the question and all necessary information. Break down the problem into manageable steps, apply the appropriate methods to solve each part, and verify your solution through logical checks or by cross-referencing with the provided ground truth. Ensure each step is clearly explained and logically consistent to achieve accuracy and completeness."
23,0.8045977011494253,"Carefully read and understand the problem, clearly defining the question and all necessary information. Break down the problem into manageable steps, ensuring each step logically addresses the main question. Perform necessary calculations accurately, and verify your solution against the ground truth or logical checks to ensure accuracy and completeness. Clearly communicate each step to demonstrate logical consistency throughout the solving process."
24,0.7969348659003831,"Carefully read the problem to understand the context and identify the question and all necessary information. Decompose the problem into clear, logical steps, apply appropriate methods, and verify your solution by checking it against the provided ground truth or logical consistency checks. Clearly explain each step and ensure logical consistency to ensure accuracy and completeness."
